age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24, Private,259510, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,30, United-States, <=50K
18, Private,232024, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,55, United-States, <=50K
26, Private,137658, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
43, State-gov,98989, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private,83517, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private,147989, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
40, Private,285787, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
37, Private,201259, 11th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,65, United-States, <=50K
22, Private,254547, Some-college, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,30, Jamaica, <=50K
48, Federal-gov,110457, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private,268127, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Private,56630, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
57, Federal-gov,170603, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc,218311, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
28, Private,190836, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3411,0,40, United-States, <=50K
29, Private,114870, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private,195437, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
69, Private,113035, 1st-4th, Widowed, Priv-house-serv, Not-in-family, Black, Female,0,0,4, United-States, <=50K
46, Private,146919, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc,210926, 11th, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
45, Private,380922, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
27, Private,266973, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
46, ?,162034, HS-grad, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,259323, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
57, Private,191318, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, State-gov,315640, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, China, <=50K
37, Private,206699, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,45, United-States, <=50K
60, Local-gov,141637, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
60, Private,226949, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
54, ?,185936, 9th, Divorced, ?, Not-in-family, White, Female,0,0,15, United-States, <=50K
71, Self-emp-not-inc,163293, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,2, United-States, <=50K
19, Private,208513, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc,141327, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
18, Private,343059, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private,195584, Assoc-acdm, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private,207157, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
31, Private,163594, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
22, Private,126613, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
54, Private,145098, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
53, Private,31588, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
32, Private,33678, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
50, Private,172175, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc,80914, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Private,164922, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
61, ?,198542, Bachelors, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, State-gov,222434, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
25, Private,212495, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,1340,40, United-States, <=50K
31, State-gov,1033222, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,343403, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, ?,236330, Some-college, Never-married, ?, Own-child, Black, Male,0,1721,20, United-States, <=50K
56, Private,168625, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,4101,0,40, United-States, <=50K
59, Private,247187, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private,165106, Bachelors, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,1564,50, ?, >50K
64, Private,192596, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Private,197077, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
59, Private,333270, Masters, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
29, Local-gov,195520, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,62165, Some-college, Never-married, Sales, Other-relative, Black, Male,0,0,30, United-States, <=50K
43, Private,198965, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, >50K
33, Private,206512, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov,34540, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,44, United-States, <=50K
42, Self-emp-inc,50356, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,200515, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
66, Private,263637, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
58, Private,153551, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
25, Private,237865, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,42, United-States, <=50K
48, Private,143281, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States, <=50K
33, Private,179509, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,393357, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,48, United-States, <=50K
69, Self-emp-not-inc,37745, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, United-States, <=50K
28, Private,116372, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
90, Private,226968, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,219509, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, >50K
33, Private,23871, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,32, United-States, <=50K
58, Private,100313, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, >50K
26, Self-emp-not-inc,34307, Assoc-voc, Never-married, Farming-fishing, Own-child, White, Male,0,0,65, United-States, <=50K
53, Federal-gov,227836, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc,278522, 11th, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
70, Self-emp-inc,272896, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
53, Private,178356, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,2407,0,99, United-States, <=50K
42, State-gov,102343, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,72, India, >50K
25, Private,311124, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
40, Private,118001, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Local-gov,238959, Masters, Divorced, Exec-managerial, Unmarried, Black, Female,9562,0,40, United-States, >50K
19, Private,84747, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
28, Private,208965, 9th, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Mexico, <=50K
34, Private,309513, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
52, Local-gov,199995, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
78, ?,33186, 7th-8th, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States, <=50K
34, Private,187251, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
23, Federal-gov,39603, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc,159715, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,199031, Some-college, Divorced, Transport-moving, Own-child, White, Male,0,1380,40, United-States, <=50K
21, Private,138768, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private,295799, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,170154, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, >50K
36, Private,104772, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,48, United-States, <=50K
37, Private,259882, Assoc-voc, Never-married, Sales, Unmarried, Black, Female,0,0,6, United-States, <=50K
54, Self-emp-not-inc,278230, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,10520,0,30, United-States, >50K
42, Private,184823, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private,70894, Assoc-acdm, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
33, Private,400416, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
49, Private,240869, 7th-8th, Never-married, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K
43, Local-gov,265698, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
17, Private,122041, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private,226443, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Local-gov,593246, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
40, Private,173607, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov,151991, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private,46028, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
20, Private,117210, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private,109231, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc,150886, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
51, Private,203435, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private,33397, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
60, Local-gov,93272, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc,278073, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,30, United-States, <=50K
29, Private,267034, 11th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Haiti, <=50K
32, Private,295282, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
41, Federal-gov,185616, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1980,40, United-States, <=50K
28, Private,328949, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
55, Self-emp-not-inc,205296, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, United-States, <=50K
41, Private,187322, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
22, Private,243842, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private,54608, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,150057, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
44, Private,90688, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Laos, <=50K
47, Private,220124, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private,192022, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private,173495, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,269045, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
22, Private,210165, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private,209149, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private,197904, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
39, Private,454915, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
42, Private,147099, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
19, Private,466458, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private,219371, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
17, Private,238628, 11th, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
28, Private,144063, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,149427, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
