gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Male,Rural,Others,5L-10L,1,8,2031,1,B,Silver,42732
Female,Urban,Bachelor,5L-10L,0,5,3778,More than 1,A,Platinum,61920
Male,Rural,High School,5L-10L,1,4,0,1,A,Silver,37044
Female,Rural,Bachelor,5L-10L,1,5,3932,More than 1,C,Platinum,70764
Female,Urban,Bachelor,2L-5L,1,7,0,More than 1,B,Platinum,65760
Female,Urban,High School,More than 10L,0,1,3997,More than 1,A,Platinum,66804
Male,Urban,Bachelor,5L-10L,1,4,2294,More than 1,A,Platinum,466464
Male,Urban,Bachelor,2L-5L,1,5,3996,More than 1,A,Platinum,98952
Male,Urban,High School,2L-5L,1,6,7456,More than 1,C,Silver,168240
Female,Urban,Others,2L-5L,1,4,5774,1,C,Gold,35520
Male,Urban,High School,5L-10L,1,5,3910,More than 1,A,Platinum,63468
Male,Urban,High School,2L-5L,0,4,5384,1,A,Silver,40716
Female,Urban,High School,5L-10L,0,8,6885,1,A,Platinum,62736
Female,Rural,Bachelor,More than 10L,0,7,4603,More than 1,B,Platinum,531540
Male,Urban,Bachelor,2L-5L,0,0,6238,More than 1,A,Platinum,77280
Male,Rural,High School,5L-10L,1,6,4227,More than 1,B,Platinum,70740
Female,Rural,High School,5L-10L,0,5,0,1,B,Platinum,32832
Female,Rural,Others,5L-10L,0,7,0,More than 1,A,Gold,57024
Male,Rural,Bachelor,5L-10L,0,2,2061,1,B,Platinum,67188
Female,Urban,High School,2L-5L,1,5,8737,More than 1,A,Platinum,391548
Male,Urban,Bachelor,5L-10L,0,6,6938,More than 1,A,Platinum,63912
Female,Urban,Bachelor,<=2L,0,4,4537,More than 1,A,Platinum,111252
Male,Urban,Bachelor,5L-10L,0,1,0,1,A,Platinum,46752
Male,Urban,Bachelor,More than 10L,0,2,10986,More than 1,A,Platinum,61632
Male,Urban,Bachelor,2L-5L,1,7,4133,More than 1,B,Platinum,63096
Female,Urban,High School,2L-5L,1,5,6129,More than 1,C,Silver,284220
Male,Urban,High School,5L-10L,1,6,3789,More than 1,A,Platinum,61212
Male,Rural,High School,5L-10L,1,2,0,1,C,Platinum,34632
Male,Rural,High School,More than 10L,1,2,0,1,B,Platinum,32928
Female,Rural,Bachelor,5L-10L,1,4,3027,More than 1,A,Platinum,110580
Male,Urban,Bachelor,5L-10L,1,5,0,More than 1,A,Gold,60168
Male,Urban,Bachelor,2L-5L,0,6,5042,More than 1,A,Platinum,64116
Male,Urban,Bachelor,2L-5L,0,6,5810,More than 1,B,Platinum,212964
Male,Urban,High School,5L-10L,1,8,6940,More than 1,B,Platinum,483516
Male,Urban,High School,5L-10L,0,6,4199,1,A,Platinum,38832
Male,Urban,Bachelor,2L-5L,1,2,7290,1,A,Platinum,34284
Female,Urban,Bachelor,More than 10L,1,6,2104,1,C,Gold,57660
Male,Urban,Bachelor,2L-5L,0,8,6266,1,A,Platinum,63900
Male,Rural,High School,5L-10L,1,7,2864,More than 1,A,Platinum,57624
Male,Urban,Bachelor,5L-10L,1,4,2704,More than 1,B,Platinum,107772
Male,Urban,High School,More than 10L,0,4,5909,More than 1,A,Silver,63492
Female,Urban,Bachelor,<=2L,1,4,3418,More than 1,A,Platinum,111600
Female,Rural,Bachelor,2L-5L,1,2,0,More than 1,B,Platinum,66612
Male,Rural,Bachelor,2L-5L,0,3,2249,More than 1,B,Platinum,62880
Female,Urban,Bachelor,2L-5L,1,6,0,1,A,Silver,31836
Male,Urban,Bachelor,2L-5L,0,8,0,1,C,Silver,69684
Female,Rural,High School,More than 10L,0,0,4134,1,A,Platinum,35088
Female,Urban,High School,2L-5L,0,4,6615,1,A,Gold,52476
Male,Urban,High School,5L-10L,1,1,6689,More than 1,A,Platinum,299568
Male,Urban,High School,5L-10L,1,8,7130,More than 1,A,Platinum,60588
Female,Urban,High School,<=2L,1,4,3883,More than 1,C,Gold,32904
Male,Urban,Bachelor,2L-5L,0,8,7083,More than 1,A,Silver,60132
Male,Urban,Bachelor,2L-5L,1,1,4056,More than 1,A,Gold,64944
Male,Urban,High School,<=2L,1,7,6119,More than 1,C,Platinum,71148
Female,Urban,Bachelor,2L-5L,0,6,2194,More than 1,B,Platinum,111120
Male,Urban,Bachelor,<=2L,1,8,3686,More than 1,B,Platinum,483096
Female,Urban,High School,More than 10L,0,4,5922,More than 1,B,Platinum,118032
Male,Urban,High School,5L-10L,1,7,5428,More than 1,A,Platinum,63648
Male,Urban,Others,5L-10L,0,8,13367,More than 1,B,Platinum,98220
Male,Urban,High School,5L-10L,0,1,2634,1,A,Platinum,55656
Female,Rural,High School,More than 10L,1,5,3843,1,A,Platinum,31680
Female,Urban,Bachelor,5L-10L,1,6,3802,1,C,Platinum,32580
Male,Rural,Bachelor,5L-10L,0,6,3923,More than 1,C,Gold,61152
Female,Rural,High School,5L-10L,0,6,0,1,A,Silver,66960
Male,Urban,High School,2L-5L,0,1,0,1,C,Silver,33960
Male,Urban,High School,More than 10L,1,6,3844,More than 1,A,Gold,63036
Male,Urban,High School,5L-10L,0,6,4150,More than 1,A,Silver,109956
Female,Rural,High School,5L-10L,1,1,2778,More than 1,A,Platinum,46212
Male,Urban,High School,5L-10L,1,5,16466,More than 1,A,Silver,193236
Female,Rural,High School,5L-10L,1,0,0,1,B,Platinum,36084
Male,Rural,Bachelor,5L-10L,0,1,0,1,B,Platinum,65172
Male,Urban,High School,More than 10L,1,1,3252,1,A,Platinum,33936
Female,Urban,High School,5L-10L,1,7,0,More than 1,A,Platinum,52008
Male,Urban,Bachelor,5L-10L,0,5,5006,1,A,Platinum,31920
Male,Urban,High School,5L-10L,1,2,2552,1,A,Silver,33480
Female,Urban,Bachelor,5L-10L,0,4,8256,More than 1,A,Platinum,54372
Male,Urban,Bachelor,5L-10L,0,5,9921,More than 1,A,Gold,57384
Male,Rural,High School,More than 10L,1,7,3097,More than 1,B,Platinum,66396
Female,Urban,High School,5L-10L,1,7,2635,1,C,Platinum,66480
Male,Rural,Others,5L-10L,1,2,0,1,A,Platinum,55440
Male,Urban,High School,More than 10L,0,7,7853,More than 1,A,Platinum,141108
Female,Rural,Others,More than 10L,1,5,0,1,B,Gold,33144
Male,Urban,High School,5L-10L,0,4,7420,More than 1,A,Gold,63012
Female,Urban,Bachelor,2L-5L,0,3,5939,More than 1,A,Platinum,628704
Male,Rural,Bachelor,2L-5L,0,1,0,1,B,Gold,68772
Male,Urban,High School,2L-5L,1,7,4076,More than 1,A,Gold,186552
Female,Rural,High School,5L-10L,1,8,6099,More than 1,B,Silver,70308
Female,Rural,High School,5L-10L,1,0,3735,1,B,Platinum,34536
Male,Rural,High School,2L-5L,0,6,0,More than 1,C,Silver,60300
Female,Urban,High School,5L-10L,1,2,3828,More than 1,A,Platinum,62388
Female,Urban,High School,2L-5L,0,3,11154,More than 1,A,Gold,29496
Female,Rural,Bachelor,5L-10L,0,1,2256,More than 1,A,Gold,113316
Female,Rural,High School,5L-10L,1,6,0,More than 1,A,Platinum,222972
Male,Urban,Bachelor,2L-5L,0,0,6232,1,A,Silver,61068
Female,Urban,High School,More than 10L,1,4,4182,More than 1,A,Platinum,61032
Female,Urban,Bachelor,More than 10L,1,4,3328,More than 1,A,Gold,61488
Male,Urban,Bachelor,5L-10L,0,6,6115,More than 1,A,Silver,93528
Male,Urban,High School,5L-10L,0,5,4064,More than 1,A,Platinum,214740
Female,Urban,Bachelor,2L-5L,1,7,5842,More than 1,A,Platinum,172764
Male,Rural,Bachelor,5L-10L,1,2,2604,More than 1,B,Gold,64092
Male,Urban,High School,More than 10L,0,7,0,More than 1,B,Platinum,60432
Male,Rural,Others,2L-5L,0,5,3010,1,A,Silver,60984
Male,Urban,High School,2L-5L,1,3,0,1,A,Silver,89496
Male,Urban,Bachelor,<=2L,0,6,3936,More than 1,A,Platinum,65700
Female,Urban,Bachelor,5L-10L,1,5,7823,More than 1,A,Platinum,104724
Female,Urban,Others,<=2L,1,1,6760,More than 1,A,Platinum,51108
Female,Urban,Bachelor,2L-5L,0,4,5812,More than 1,A,Platinum,393468
Female,Urban,Bachelor,5L-10L,1,6,5764,More than 1,A,Silver,101304
Female,Urban,Bachelor,5L-10L,0,8,4681,More than 1,A,Platinum,108468
Female,Urban,Bachelor,2L-5L,1,1,11025,More than 1,A,Gold,63804
Female,Rural,Bachelor,2L-5L,1,7,0,More than 1,B,Platinum,64800
Male,Rural,Bachelor,5L-10L,1,6,0,1,A,Platinum,62892
Male,Urban,Bachelor,2L-5L,0,5,7108,More than 1,C,Gold,46980
Female,Urban,High School,5L-10L,0,1,5149,More than 1,B,Silver,69792
Female,Urban,Bachelor,More than 10L,0,7,0,More than 1,A,Platinum,68328
Male,Urban,Others,5L-10L,0,2,3980,More than 1,A,Gold,57600
Female,Urban,Bachelor,2L-5L,0,7,8874,More than 1,B,Platinum,66600
Male,Urban,High School,5L-10L,0,5,0,More than 1,A,Platinum,149832
Male,Rural,Bachelor,More than 10L,0,5,2321,1,A,Platinum,31776
Male,Urban,Bachelor,<=2L,0,3,9234,More than 1,C,Platinum,64476
Female,Rural,Bachelor,More than 10L,1,3,2133,More than 1,B,Platinum,113208
Female,Urban,High School,5L-10L,0,5,3754,More than 1,C,Silver,221424
Male,Urban,High School,5L-10L,1,1,3524,More than 1,A,Silver,67896
Female,Rural,Bachelor,More than 10L,0,4,0,More than 1,B,Gold,111540
Male,Urban,High School,<=2L,0,7,2705,More than 1,B,Platinum,69228
Female,Urban,High School,5L-10L,1,6,5657,1,A,Platinum,35844
Male,Urban,Bachelor,5L-10L,0,6,0,More than 1,B,Platinum,98616
Female,Urban,Bachelor,2L-5L,1,3,3938,More than 1,B,Gold,71688
Female,Urban,High School,<=2L,1,7,4092,More than 1,A,Platinum,67980
Male,Urban,High School,5L-10L,0,0,0,1,B,Platinum,34476
Female,Urban,High School,5L-10L,0,4,6759,More than 1,A,Platinum,63828
Male,Rural,Bachelor,5L-10L,1,6,0,More than 1,C,Platinum,74676
Female,Urban,High School,2L-5L,0,5,5449,More than 1,A,Platinum,386532
Female,Urban,Bachelor,5L-10L,1,2,5292,1,A,Silver,30492
Female,Urban,High School,5L-10L,1,6,3781,More than 1,A,Gold,108744
Male,Urban,High School,5L-10L,1,3,4497,More than 1,A,Platinum,119520
Male,Urban,High School,5L-10L,1,3,3326,1,A,Gold,31896
Female,Rural,High School,More than 10L,0,6,2483,More than 1,A,Platinum,65664
Male,Urban,Bachelor,5L-10L,1,6,4230,1,A,Platinum,67164
Female,Urban,Bachelor,2L-5L,1,6,3978,1,A,Silver,33336
Male,Urban,Bachelor,5L-10L,1,7,2755,More than 1,A,Platinum,74124
Male,Rural,High School,5L-10L,0,0,2541,1,B,Platinum,53520
Female,Urban,High School,More than 10L,0,6,5112,More than 1,C,Platinum,29640
Male,Urban,High School,5L-10L,0,3,4570,More than 1,B,Gold,64728
Female,Urban,High School,5L-10L,1,4,6326,More than 1,A,Platinum,159252
Male,Urban,High School,5L-10L,0,4,4459,More than 1,A,Gold,94632
Female,Urban,Bachelor,5L-10L,1,7,5092,1,A,Gold,68724
Male,Urban,Bachelor,5L-10L,1,3,10907,More than 1,C,Silver,63384
Female,Urban,Bachelor,5L-10L,0,5,0,More than 1,A,Platinum,99108
Male,Urban,Bachelor,2L-5L,0,1,4226,More than 1,A,Platinum,208644
Female,Rural,Bachelor,2L-5L,0,6,3931,More than 1,B,Silver,65964
Male,Urban,High School,2L-5L,0,5,4990,1,A,Silver,31476
Male,Rural,High School,5L-10L,1,0,4084,More than 1,B,Platinum,66036
Male,Urban,Bachelor,5L-10L,0,1,3991,More than 1,A,Platinum,104724
Male,Urban,Bachelor,5L-10L,1,5,7736,1,C,Gold,60516
Male,Urban,Bachelor,5L-10L,1,5,2916,More than 1,A,Platinum,106488
Male,Urban,High School,5L-10L,0,1,6659,More than 1,A,Gold,57636
Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Gold,61620
Male,Urban,High School,5L-10L,0,7,6386,1,B,Gold,37164
Male,Urban,Bachelor,5L-10L,1,8,3952,More than 1,A,Platinum,64548
Male,Urban,High School,2L-5L,1,2,6314,1,B,Silver,30852
Female,Rural,High School,5L-10L,1,6,0,More than 1,C,Silver,66036
Female,Rural,Others,2L-5L,1,4,5471,1,B,Silver,33840
Female,Urban,High School,2L-5L,1,4,5138,More than 1,A,Gold,50652
Female,Urban,High School,2L-5L,0,6,3654,More than 1,A,Silver,76488
Female,Urban,High School,More than 10L,1,6,0,More than 1,B,Silver,166296
Male,Urban,High School,5L-10L,0,8,6799,1,A,Platinum,53256
Male,Urban,Bachelor,5L-10L,1,7,3416,More than 1,B,Platinum,66708
Male,Urban,High School,5L-10L,1,2,6122,More than 1,A,Platinum,161388
Male,Rural,Bachelor,5L-10L,1,2,0,1,A,Silver,53460
Male,Urban,Bachelor,5L-10L,1,5,6694,1,A,Platinum,60852
Male,Urban,High School,2L-5L,0,3,6151,More than 1,A,Platinum,166524
Male,Urban,High School,2L-5L,1,2,6973,More than 1,C,Platinum,112668
Male,Urban,High School,5L-10L,0,4,6250,More than 1,A,Platinum,70044
Female,Urban,Bachelor,5L-10L,0,5,5108,More than 1,A,Silver,181500
Male,Urban,Bachelor,5L-10L,1,2,6213,More than 1,B,Silver,94380
Female,Urban,High School,5L-10L,1,8,12417,More than 1,A,Silver,59136
Male,Urban,High School,5L-10L,1,3,9151,More than 1,A,Silver,102180
Female,Urban,High School,2L-5L,1,4,5952,More than 1,A,Platinum,110424
Male,Urban,High School,2L-5L,1,5,5984,1,A,Platinum,36144
Male,Urban,Bachelor,More than 10L,0,4,14551,More than 1,A,Silver,104892
Female,Rural,High School,5L-10L,1,8,3217,1,A,Platinum,64440
Female,Urban,High School,2L-5L,0,8,9370,More than 1,B,Platinum,104412
Female,Urban,High School,2L-5L,0,6,7145,More than 1,B,Silver,113280
Female,Urban,High School,2L-5L,1,5,10163,More than 1,A,Silver,117264
Female,Rural,High School,2L-5L,1,3,0,More than 1,B,Platinum,61824
Male,Rural,Bachelor,More than 10L,1,7,0,1,B,Silver,33168
Male,Rural,Others,5L-10L,0,8,3381,More than 1,C,Gold,58800
Female,Rural,High School,5L-10L,0,6,2681,1,A,Silver,67248
Female,Urban,Bachelor,5L-10L,1,7,6630,More than 1,A,Platinum,224736
Male,Urban,High School,More than 10L,1,4,5983,1,A,Gold,49764
Female,Urban,High School,More than 10L,1,3,6740,1,A,Gold,37032
Female,Rural,Bachelor,5L-10L,0,4,2182,1,A,Platinum,54432
Male,Urban,High School,5L-10L,1,1,5724,1,A,Gold,61596
Male,Urban,Bachelor,5L-10L,0,5,3709,1,C,Platinum,35352
Female,Urban,Bachelor,5L-10L,0,4,2124,More than 1,C,Gold,104628
Male,Urban,Bachelor,5L-10L,0,2,6118,1,A,Silver,89124
Male,Urban,Bachelor,5L-10L,1,6,10050,More than 1,A,Silver,114612
Male,Urban,High School,2L-5L,0,4,6581,More than 1,A,Platinum,106296
Male,Urban,Bachelor,5L-10L,1,6,4300,More than 1,C,Gold,67896
Male,Urban,Bachelor,5L-10L,1,2,6978,1,A,Silver,74004
Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Silver,64980
Male,Urban,Bachelor,2L-5L,1,8,3408,More than 1,A,Platinum,86436
Male,Urban,Bachelor,5L-10L,0,3,10267,More than 1,A,Platinum,76956
Male,Urban,Bachelor,5L-10L,0,2,12907,More than 1,A,Platinum,33060
Male,Urban,Bachelor,5L-10L,1,7,6549,More than 1,A,Gold,74472
Male,Urban,Others,2L-5L,1,5,6735,More than 1,A,Gold,63924
Female,Urban,High School,5L-10L,1,6,3818,More than 1,B,Gold,140196
Female,Urban,High School,5L-10L,0,1,6480,1,A,Platinum,64428
Male,Urban,Bachelor,2L-5L,0,6,7055,More than 1,A,Platinum,180576
Male,Urban,High School,5L-10L,1,7,6272,More than 1,A,Platinum,306372
Female,Rural,Bachelor,5L-10L,1,4,0,More than 1,B,Gold,51960
Male,Rural,Bachelor,5L-10L,0,8,3268,More than 1,B,Gold,123948
Female,Rural,High School,5L-10L,1,6,0,1,A,Gold,64140
Female,Urban,High School,5L-10L,1,7,3286,More than 1,A,Platinum,154968
Male,Urban,High School,5L-10L,1,6,7140,1,B,Gold,53784
Female,Urban,High School,2L-5L,0,6,9270,More than 1,A,Silver,66204
Male,Urban,High School,2L-5L,0,0,7105,1,B,Silver,31512
Male,Urban,Bachelor,5L-10L,1,8,7788,More than 1,A,Gold,135744
Female,Urban,High School,2L-5L,0,1,6298,More than 1,A,Platinum,202080
Male,Urban,Bachelor,2L-5L,1,2,3469,More than 1,A,Platinum,71868
Female,Urban,High School,2L-5L,1,4,12331,1,A,Gold,31296
Female,Urban,High School,2L-5L,1,1,6151,More than 1,A,Platinum,62664
Male,Urban,High School,5L-10L,1,6,3514,More than 1,A,Platinum,61020
Female,Urban,Bachelor,2L-5L,0,2,3845,More than 1,A,Gold,65760
Female,Urban,High School,2L-5L,1,7,3569,More than 1,A,Platinum,144972
Male,Urban,High School,2L-5L,1,2,7405,More than 1,A,Platinum,255684
Female,Urban,Bachelor,2L-5L,0,5,2753,More than 1,B,Platinum,307212
Male,Urban,High School,5L-10L,0,1,3311,More than 1,A,Platinum,100464
Male,Rural,High School,More than 10L,1,4,0,1,A,Platinum,67476
Male,Rural,Bachelor,More than 10L,0,8,3615,More than 1,A,Platinum,65508
Male,Rural,Others,5L-10L,0,2,6537,More than 1,A,Silver,402288
Male,Urban,High School,5L-10L,0,5,3171,More than 1,B,Silver,149580
Male,Urban,Bachelor,2L-5L,0,6,6231,More than 1,B,Platinum,62748
Female,Urban,High School,5L-10L,0,4,6570,More than 1,A,Silver,195720
Female,Rural,High School,5L-10L,0,2,0,1,A,Platinum,34920
Female,Urban,High School,5L-10L,1,7,3210,More than 1,A,Platinum,68892
Male,Urban,High School,<=2L,1,6,3913,More than 1,A,Platinum,125256
Male,Urban,High School,5L-10L,0,7,6351,More than 1,A,Gold,473844
Female,Urban,High School,5L-10L,0,7,8778,More than 1,B,Platinum,123276
Female,Urban,Bachelor,2L-5L,1,5,5523,1,B,Platinum,64128
Female,Urban,Bachelor,5L-10L,1,6,5610,1,A,Silver,30936
Male,Urban,Others,More than 10L,1,3,2680,1,A,Gold,33876
Female,Urban,High School,5L-10L,1,3,2726,1,A,Platinum,44472
Male,Rural,Bachelor,5L-10L,1,7,0,1,B,Silver,61968
Female,Rural,Bachelor,5L-10L,1,2,2080,1,A,Silver,65844
Female,Urban,High School,2L-5L,1,6,3329,More than 1,A,Gold,293520
Female,Urban,Bachelor,5L-10L,0,3,7274,More than 1,A,Platinum,50292
Female,Urban,Bachelor,<=2L,0,3,4076,More than 1,A,Platinum,474588
Female,Urban,High School,5L-10L,0,6,3734,More than 1,A,Platinum,89220
Female,Rural,High School,2L-5L,0,2,4518,More than 1,A,Gold,59256
Male,Rural,High School,More than 10L,0,7,2084,More than 1,B,Platinum,68772
Male,Rural,High School,5L-10L,0,7,2224,More than 1,B,Silver,211308
Male,Rural,High School,5L-10L,1,6,0,More than 1,A,Gold,109356
Female,Urban,Bachelor,5L-10L,1,6,10557,More than 1,A,Platinum,130452
Female,Urban,High School,5L-10L,1,6,0,1,B,Platinum,61212
Female,Rural,Bachelor,2L-5L,1,8,0,More than 1,A,Silver,63384
Female,Urban,High School,2L-5L,0,5,17742,More than 1,B,Gold,67452
Male,Urban,Bachelor,5L-10L,1,8,4007,More than 1,B,Gold,64992
Male,Urban,Bachelor,5L-10L,0,4,8908,More than 1,A,Platinum,68820
Female,Rural,Bachelor,More than 10L,1,5,0,1,A,Silver,34872
Male,Urban,Bachelor,2L-5L,0,6,8418,More than 1,A,Silver,191220
Female,Urban,Bachelor,2L-5L,0,6,5917,More than 1,B,Silver,111336
Female,Urban,High School,2L-5L,1,7,3381,More than 1,B,Silver,169992
Male,Urban,Bachelor,5L-10L,0,7,5307,More than 1,A,Platinum,69120
Female,Urban,Bachelor,2L-5L,0,4,3761,More than 1,B,Platinum,32328
Male,Urban,Bachelor,2L-5L,0,4,3869,More than 1,C,Platinum,206928
Female,Urban,High School,5L-10L,1,2,4977,More than 1,A,Gold,474960
Male,Urban,High School,2L-5L,0,5,6759,1,A,Platinum,33876
Female,Urban,Bachelor,2L-5L,1,7,5797,More than 1,A,Silver,109008
Male,Urban,Bachelor,5L-10L,0,8,8764,More than 1,A,Gold,544884
Male,Urban,Bachelor,2L-5L,0,7,6620,More than 1,B,Platinum,298584
Female,Urban,High School,2L-5L,0,6,8626,1,A,Platinum,30024
Male,Rural,Bachelor,More than 10L,1,3,2064,1,B,Gold,34164
Male,Urban,Bachelor,5L-10L,0,6,4054,1,B,Platinum,168396
Male,Urban,High School,2L-5L,1,4,5568,More than 1,A,Platinum,67620
Male,Rural,Bachelor,More than 10L,0,4,0,More than 1,B,Platinum,95724
Male,Urban,High School,5L-10L,1,8,4145,More than 1,A,Gold,60564
Female,Rural,High School,2L-5L,1,6,8310,More than 1,B,Gold,69744
Male,Rural,Bachelor,5L-10L,1,1,0,More than 1,B,Gold,62568
Male,Rural,Bachelor,5L-10L,1,8,0,1,A,Gold,52704
Male,Urban,Bachelor,5L-10L,0,3,5313,More than 1,A,Platinum,563916
Male,Urban,High School,5L-10L,1,6,7716,1,A,Gold,36264
Female,Urban,High School,More than 10L,1,3,4647,More than 1,A,Gold,99636
Female,Urban,High School,5L-10L,1,5,4138,More than 1,A,Platinum,102900
Female,Urban,High School,2L-5L,1,4,7074,More than 1,A,Platinum,161508
Female,Urban,Bachelor,2L-5L,0,7,2634,More than 1,B,Platinum,100404
Male,Rural,Bachelor,5L-10L,0,1,3450,More than 1,B,Gold,56412
Male,Urban,High School,5L-10L,0,5,4306,More than 1,A,Platinum,66972
Male,Urban,Others,5L-10L,1,3,3453,More than 1,A,Platinum,156336
Male,Urban,Bachelor,5L-10L,1,7,4025,More than 1,A,Silver,102900
Female,Rural,Bachelor,5L-10L,1,7,5521,More than 1,A,Gold,106164
Female,Urban,High School,5L-10L,1,7,5595,More than 1,A,Gold,86424
Male,Urban,High School,5L-10L,0,2,3386,More than 1,A,Silver,61404
Female,Urban,High School,5L-10L,1,4,6356,More than 1,B,Gold,362196
Male,Urban,Bachelor,5L-10L,1,1,3732,More than 1,B,Gold,51012
Female,Urban,Bachelor,More than 10L,1,4,2962,More than 1,A,Platinum,184704
Male,Urban,High School,2L-5L,1,6,0,1,A,Gold,32052
Male,Urban,Bachelor,5L-10L,0,6,0,1,A,Gold,59520
Female,Urban,High School,5L-10L,0,6,13129,More than 1,A,Platinum,196524
Female,Urban,Bachelor,5L-10L,1,2,5958,More than 1,A,Platinum,61212
Female,Rural,High School,More than 10L,1,6,2286,1,C,Platinum,37620
Male,Urban,Bachelor,More than 10L,0,6,13398,More than 1,A,Gold,101184
Male,Urban,High School,5L-10L,0,6,7247,More than 1,A,Platinum,66828
Male,Urban,High School,2L-5L,0,0,6655,More than 1,C,Platinum,512652
Female,Urban,High School,2L-5L,0,2,5742,More than 1,A,Gold,50976
Male,Urban,High School,5L-10L,1,4,5503,More than 1,A,Gold,64524
Male,Urban,High School,5L-10L,0,4,3749,More than 1,A,Platinum,267816
Female,Urban,High School,5L-10L,1,8,4225,1,B,Gold,46188
Female,Rural,Bachelor,5L-10L,1,4,2559,More than 1,A,Gold,114372
Male,Rural,Bachelor,2L-5L,1,1,2106,More than 1,B,Silver,100044
Male,Rural,High School,5L-10L,0,1,0,1,A,Silver,66072
Female,Urban,High School,5L-10L,1,8,0,More than 1,B,Platinum,70296
Male,Rural,High School,More than 10L,0,6,0,More than 1,B,Platinum,55344
Male,Urban,Bachelor,5L-10L,1,0,6261,1,A,Gold,31392
Male,Rural,High School,5L-10L,0,0,5804,1,A,Silver,35844
Male,Rural,Bachelor,5L-10L,1,7,2022,More than 1,A,Platinum,64416
Male,Urban,High School,5L-10L,0,3,2335,More than 1,A,Platinum,65484
Female,Urban,Bachelor,5L-10L,1,6,6208,More than 1,A,Platinum,225108
Male,Urban,High School,2L-5L,0,0,6169,More than 1,A,Platinum,240852
Male,Rural,Bachelor,5L-10L,1,5,0,More than 1,A,Gold,113244
Male,Urban,Bachelor,2L-5L,0,0,6439,More than 1,A,Platinum,71544
Male,Rural,High School,5L-10L,1,4,4239,1,A,Silver,55728
Female,Urban,Bachelor,5L-10L,1,7,4373,More than 1,B,Platinum,340620
Female,Urban,Bachelor,5L-10L,1,4,6123,1,A,Platinum,59472
Female,Rural,Bachelor,5L-10L,1,2,3585,1,B,Silver,53568
Female,Rural,High School,More than 10L,1,6,2225,More than 1,A,Platinum,94392
Male,Urban,High School,5L-10L,1,3,3992,More than 1,A,Platinum,87960
Male,Urban,Bachelor,5L-10L,0,1,0,1,B,Platinum,62508
Female,Urban,High School,More than 10L,0,1,2338,1,A,Platinum,34848
Male,Rural,High School,More than 10L,0,3,0,1,B,Platinum,59892
Male,Urban,Bachelor,More than 10L,0,5,0,More than 1,C,Gold,244092
Female,Rural,Bachelor,5L-10L,1,4,0,1,A,Platinum,29460
Female,Rural,Bachelor,2L-5L,1,7,0,More than 1,B,Silver,62712
Female,Urban,Bachelor,5L-10L,1,8,4888,More than 1,A,Platinum,92400
Male,Urban,High School,5L-10L,1,8,5155,More than 1,A,Gold,111576
Male,Urban,Bachelor,5L-10L,0,6,2262,More than 1,A,Platinum,71100
Male,Urban,Bachelor,2L-5L,1,6,11956,More than 1,A,Platinum,96264
Male,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Platinum,72336
Male,Rural,Bachelor,More than 10L,1,2,0,1,A,Platinum,33516
Male,Rural,Others,More than 10L,1,6,0,More than 1,B,Platinum,59952
Female,Urban,Bachelor,2L-5L,1,5,5169,More than 1,A,Gold,63804
Male,Urban,High School,2L-5L,0,8,5011,More than 1,B,Platinum,57168
Male,Urban,Bachelor,5L-10L,1,6,11489,1,A,Platinum,62724
