gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Male,Urban,Others,2L-5L,0,4,3998,More than 1,B,Silver,112416
Female,Urban,High School,More than 10L,0,1,4460,More than 1,A,Gold,101352
Male,Urban,High School,5L-10L,0,8,11733,More than 1,A,Platinum,103704
Male,Rural,Bachelor,2L-5L,1,6,2560,1,B,Silver,51168
Male,Urban,High School,2L-5L,0,5,10434,More than 1,A,Silver,58392
Female,Urban,Bachelor,2L-5L,1,3,5939,More than 1,A,Platinum,61440
Female,Rural,High School,More than 10L,1,2,0,1,A,Platinum,33096
Female,Urban,Bachelor,2L-5L,1,5,4295,More than 1,B,Silver,74988
Male,Rural,High School,More than 10L,0,6,2916,More than 1,C,Silver,105048
Male,Urban,Bachelor,5L-10L,1,5,5974,More than 1,B,Platinum,416784
Male,Urban,High School,2L-5L,0,7,12318,More than 1,C,Silver,65496
Female,Urban,High School,5L-10L,0,3,10199,1,A,Silver,61860
Female,Urban,High School,5L-10L,0,2,4077,1,A,Platinum,495300
Male,Urban,High School,More than 10L,0,6,6443,1,A,Platinum,49896
Male,Urban,High School,5L-10L,0,7,4546,1,B,Platinum,106992
Male,Urban,Bachelor,2L-5L,1,0,7245,More than 1,B,Platinum,96312
Female,Urban,Bachelor,2L-5L,0,3,3947,More than 1,A,Silver,67236
Female,Rural,High School,2L-5L,0,1,3936,More than 1,A,Silver,63744
Female,Urban,Bachelor,2L-5L,0,6,3811,More than 1,B,Gold,110916
Male,Urban,High School,5L-10L,0,6,7178,1,A,Platinum,34776
Male,Rural,High School,5L-10L,1,7,3745,1,B,Platinum,34884
Female,Rural,Bachelor,5L-10L,0,6,4324,More than 1,A,Silver,111864
Female,Urban,Bachelor,5L-10L,1,0,3646,More than 1,A,Platinum,71184
Female,Urban,Others,2L-5L,1,6,6368,More than 1,A,Platinum,73176
Female,Urban,Bachelor,More than 10L,1,0,7435,More than 1,A,Gold,92148
Male,Urban,High School,5L-10L,1,6,5573,More than 1,A,Gold,71484
Female,Urban,Bachelor,2L-5L,1,2,8195,More than 1,A,Platinum,103896
Male,Rural,High School,5L-10L,0,5,2721,1,A,Gold,31392
Male,Urban,High School,More than 10L,1,2,14335,1,A,Platinum,35268
Male,Urban,Bachelor,2L-5L,0,7,6188,More than 1,A,Platinum,61212
Male,Rural,High School,5L-10L,1,5,4090,More than 1,B,Gold,63708
Male,Rural,High School,5L-10L,0,0,0,More than 1,A,Gold,66120
Female,Urban,Bachelor,5L-10L,1,6,5704,More than 1,A,Gold,72768
Female,Urban,High School,5L-10L,0,5,5731,1,A,Platinum,53256
Male,Urban,High School,5L-10L,0,2,6584,1,A,Platinum,32028
Male,Urban,High School,5L-10L,1,6,10048,More than 1,A,Gold,87708
Male,Urban,Bachelor,5L-10L,1,6,0,1,A,Silver,36984
Male,Urban,Bachelor,5L-10L,0,3,9204,More than 1,A,Platinum,327900
Female,Urban,Bachelor,5L-10L,1,1,0,More than 1,C,Platinum,103044
Female,Urban,High School,2L-5L,0,6,4285,More than 1,B,Platinum,72876
Female,Urban,High School,5L-10L,0,7,4739,More than 1,A,Platinum,97620
Female,Urban,High School,More than 10L,1,6,2655,More than 1,B,Silver,63276
Male,Urban,Bachelor,5L-10L,1,2,3846,More than 1,B,Silver,95388
Male,Rural,Bachelor,5L-10L,1,3,2328,More than 1,B,Silver,101724
Male,Rural,Bachelor,2L-5L,1,8,5270,More than 1,B,Gold,42984
Male,Urban,Bachelor,5L-10L,1,3,6201,1,A,Platinum,36960
Male,Rural,High School,5L-10L,0,7,4145,1,A,Platinum,65124
Male,Urban,Bachelor,5L-10L,1,8,3240,More than 1,A,Platinum,89604
Female,Urban,Bachelor,More than 10L,0,7,9091,1,B,Platinum,30972
Male,Urban,High School,2L-5L,1,6,7471,More than 1,A,Platinum,91884
Female,Urban,Bachelor,More than 10L,0,7,0,More than 1,B,Platinum,65580
Male,Urban,Bachelor,2L-5L,0,5,6206,More than 1,A,Platinum,97188
Female,Urban,High School,2L-5L,0,7,0,More than 1,B,Platinum,53808
Male,Urban,Bachelor,5L-10L,0,1,6078,1,A,Gold,51156
Male,Rural,Bachelor,5L-10L,0,0,5223,More than 1,B,Platinum,293604
Male,Rural,Bachelor,5L-10L,0,3,3191,More than 1,B,Platinum,65844
Male,Urban,Bachelor,More than 10L,0,6,5115,1,A,Gold,30048
Male,Urban,Bachelor,2L-5L,1,7,5563,More than 1,C,Gold,107484
Male,Urban,Bachelor,5L-10L,0,4,3147,More than 1,A,Gold,113676
Male,Urban,High School,2L-5L,1,6,6379,More than 1,A,Silver,62508
Male,Urban,High School,2L-5L,1,4,6311,1,A,Silver,33240
Female,Urban,High School,2L-5L,1,6,2995,More than 1,A,Silver,66576
Male,Urban,High School,5L-10L,1,1,2396,1,A,Gold,30228
Female,Rural,Others,5L-10L,1,2,5257,More than 1,A,Platinum,62784
Male,Urban,Bachelor,More than 10L,0,0,6255,1,A,Gold,31968
Female,Urban,Others,2L-5L,1,7,0,1,C,Gold,37584
Female,Urban,High School,5L-10L,0,2,5636,1,A,Platinum,67248
Female,Urban,Bachelor,2L-5L,0,5,5612,More than 1,A,Platinum,132792
Male,Urban,High School,5L-10L,0,4,8316,More than 1,A,Platinum,56304
Male,Rural,Bachelor,5L-10L,1,4,0,More than 1,B,Silver,102024
Male,Urban,Bachelor,2L-5L,0,0,0,More than 1,C,Silver,103128
Female,Urban,High School,5L-10L,1,6,0,1,B,Gold,34824
Female,Urban,Bachelor,2L-5L,0,7,5975,More than 1,B,Silver,59076
Male,Urban,Bachelor,5L-10L,1,2,7595,1,B,Platinum,96624
Male,Urban,High School,5L-10L,1,4,9696,More than 1,A,Platinum,233700
Male,Rural,Bachelor,5L-10L,1,8,0,1,A,Platinum,59868
Female,Urban,High School,<=2L,1,4,4128,More than 1,A,Platinum,161076
Male,Urban,Bachelor,5L-10L,1,3,5286,More than 1,B,Platinum,131352
Male,Rural,High School,5L-10L,1,5,2266,1,A,Platinum,30960
Male,Urban,Bachelor,2L-5L,0,7,10044,More than 1,A,Gold,65832
Female,Urban,High School,2L-5L,0,1,5453,1,A,Platinum,32724
Female,Rural,High School,5L-10L,0,6,6690,More than 1,A,Gold,187764
Male,Urban,Bachelor,5L-10L,0,3,0,More than 1,B,Silver,38424
Female,Urban,High School,5L-10L,0,8,4070,More than 1,A,Silver,64812
Female,Urban,Bachelor,5L-10L,0,0,2190,More than 1,A,Silver,480444
Male,Urban,High School,2L-5L,1,8,8405,More than 1,A,Gold,63588
Female,Urban,Bachelor,2L-5L,0,6,0,1,C,Gold,61296
Male,Urban,Bachelor,2L-5L,1,3,9371,More than 1,C,Platinum,54924
Male,Urban,Bachelor,5L-10L,1,7,6204,1,A,Gold,50988
Male,Rural,High School,5L-10L,1,5,4247,1,A,Silver,54024
Female,Rural,High School,5L-10L,1,4,0,1,A,Platinum,49908
Male,Rural,High School,More than 10L,0,7,0,More than 1,A,Platinum,57864
Female,Urban,Bachelor,2L-5L,0,7,9649,More than 1,A,Gold,188268
Female,Rural,Bachelor,More than 10L,0,0,0,1,A,Silver,33408
Male,Rural,High School,More than 10L,1,4,0,More than 1,C,Silver,69720
Female,Urban,High School,2L-5L,1,2,3053,More than 1,C,Silver,184848
Female,Rural,High School,5L-10L,1,3,0,1,A,Silver,65508
Male,Urban,Bachelor,More than 10L,1,8,5950,More than 1,A,Gold,33420
Male,Urban,Bachelor,2L-5L,0,4,2166,More than 1,B,Platinum,169728
Female,Urban,High School,5L-10L,0,6,0,More than 1,A,Silver,97356
Male,Urban,High School,2L-5L,0,8,6857,1,C,Platinum,35064
Male,Rural,Bachelor,5L-10L,0,6,6908,More than 1,A,Platinum,69960
Male,Urban,High School,2L-5L,1,6,5152,1,A,Platinum,73980
Male,Urban,High School,5L-10L,1,6,2106,1,A,Platinum,35784
Male,Rural,Bachelor,5L-10L,1,6,2563,1,A,Platinum,28896
Female,Urban,High School,5L-10L,1,5,5350,More than 1,B,Gold,61644
Male,Rural,Bachelor,More than 10L,1,1,0,1,A,Silver,50268
Female,Urban,Bachelor,2L-5L,1,7,3686,More than 1,A,Silver,172992
Male,Urban,High School,5L-10L,1,5,5529,More than 1,A,Silver,100380
Male,Urban,Others,More than 10L,1,6,3401,More than 1,A,Platinum,69468
Female,Rural,High School,More than 10L,1,0,2009,More than 1,B,Platinum,106908
Male,Rural,Bachelor,5L-10L,1,0,2301,More than 1,A,Gold,60252
Female,Urban,High School,5L-10L,1,7,4716,1,B,Platinum,66648
Female,Urban,Bachelor,2L-5L,0,3,5041,More than 1,A,Platinum,59760
Male,Urban,High School,5L-10L,1,2,3857,1,A,Platinum,60672
Female,Urban,Bachelor,5L-10L,1,4,3915,1,A,Platinum,53208
Female,Urban,High School,More than 10L,1,3,2236,More than 1,A,Platinum,72684
Female,Urban,Bachelor,5L-10L,1,6,6359,1,A,Platinum,32340
Male,Urban,High School,2L-5L,1,8,4262,More than 1,B,Silver,66300
Female,Rural,High School,5L-10L,0,6,3575,More than 1,A,Silver,128040
Female,Urban,Bachelor,More than 10L,1,2,13071,More than 1,A,Platinum,103536
Female,Urban,Bachelor,<=2L,1,3,6930,More than 1,A,Gold,300564
Male,Urban,Bachelor,2L-5L,0,8,5533,More than 1,A,Platinum,31572
Male,Rural,Bachelor,5L-10L,1,4,3766,1,B,Silver,55644
Male,Urban,High School,5L-10L,0,7,4443,More than 1,A,Platinum,105204
Male,Rural,Bachelor,5L-10L,1,1,2281,More than 1,A,Platinum,61344
Female,Rural,High School,More than 10L,1,4,0,1,C,Platinum,50340
Female,Urban,High School,5L-10L,0,6,10290,More than 1,A,Platinum,97860
Male,Urban,Others,2L-5L,1,8,3002,More than 1,B,Silver,70512
Male,Urban,Bachelor,2L-5L,0,7,5666,More than 1,B,Silver,99864
Female,Urban,High School,5L-10L,0,7,5717,More than 1,A,Platinum,416820
Female,Urban,Bachelor,5L-10L,1,4,4282,1,A,Platinum,42984
Female,Rural,Bachelor,5L-10L,0,4,2204,More than 1,A,Silver,105540
Female,Rural,Bachelor,2L-5L,1,6,0,1,B,Silver,54972
Male,Urban,High School,5L-10L,1,4,6338,1,C,Platinum,34500
Male,Urban,High School,5L-10L,1,5,9420,More than 1,A,Platinum,96624
Female,Urban,High School,More than 10L,0,0,10985,More than 1,A,Gold,69156
Male,Urban,Bachelor,5L-10L,0,7,6192,More than 1,A,Platinum,28872
Female,Urban,Bachelor,2L-5L,0,5,6283,1,A,Platinum,42960
Male,Rural,Bachelor,5L-10L,0,7,0,1,B,Platinum,35388
Male,Rural,High School,More than 10L,1,1,2606,More than 1,B,Platinum,99384
Male,Urban,High School,2L-5L,0,2,6029,More than 1,C,Silver,179652
Female,Urban,High School,5L-10L,0,7,5422,More than 1,A,Silver,108216
Female,Urban,High School,2L-5L,0,6,5731,More than 1,A,Gold,70980
Male,Rural,Bachelor,5L-10L,0,7,0,1,C,Silver,37656
Female,Urban,Bachelor,5L-10L,0,2,4886,More than 1,B,Platinum,97404
Male,Urban,Bachelor,5L-10L,1,7,5567,More than 1,B,Gold,62568
Female,Urban,High School,2L-5L,1,1,4385,More than 1,A,Silver,68976
Male,Urban,Bachelor,2L-5L,1,5,9371,1,A,Platinum,61836
Male,Rural,Bachelor,5L-10L,0,6,2522,More than 1,C,Silver,33144
Male,Urban,High School,5L-10L,1,8,7690,More than 1,A,Platinum,304908
Male,Urban,Bachelor,2L-5L,0,6,11843,More than 1,A,Platinum,210228
Male,Urban,Bachelor,5L-10L,1,6,9626,More than 1,B,Silver,103356
Male,Rural,High School,More than 10L,1,8,3731,More than 1,C,Silver,68916
Male,Urban,Bachelor,5L-10L,1,5,3555,1,A,Gold,29400
Male,Rural,Bachelor,5L-10L,1,8,2164,1,A,Platinum,66708
Female,Urban,High School,2L-5L,0,5,6026,More than 1,B,Silver,164760
Male,Urban,High School,5L-10L,1,1,3503,More than 1,A,Platinum,64404
Male,Urban,Bachelor,5L-10L,1,5,4014,More than 1,A,Platinum,97032
Male,Urban,Bachelor,5L-10L,1,6,7268,1,C,Gold,72036
Female,Rural,High School,5L-10L,1,6,2340,1,A,Gold,31512
Male,Rural,High School,5L-10L,0,6,6592,More than 1,A,Silver,274428
Female,Urban,High School,2L-5L,1,3,3307,1,A,Gold,34092
Female,Urban,High School,5L-10L,1,4,2247,More than 1,C,Gold,316320
Male,Rural,Bachelor,5L-10L,1,4,2546,1,B,Platinum,34824
Male,Rural,High School,More than 10L,0,2,3939,More than 1,B,Platinum,65148
Male,Rural,Bachelor,2L-5L,0,5,3834,More than 1,B,Platinum,100284
Female,Urban,High School,5L-10L,0,3,5723,More than 1,A,Platinum,66684
Female,Rural,Bachelor,5L-10L,0,8,3440,More than 1,C,Gold,246864
Male,Urban,High School,5L-10L,1,2,10757,More than 1,A,Platinum,67344
Female,Urban,Bachelor,5L-10L,1,0,3620,1,C,Gold,37500
Male,Urban,Bachelor,5L-10L,0,7,4093,More than 1,B,Platinum,97620
Male,Rural,Bachelor,More than 10L,1,5,0,1,B,Platinum,59340
Female,Rural,High School,5L-10L,0,6,8770,More than 1,A,Gold,58308
Female,Urban,High School,2L-5L,0,4,10368,More than 1,A,Platinum,57120
Male,Urban,High School,2L-5L,0,2,6207,More than 1,A,Gold,56316
Female,Urban,Bachelor,5L-10L,0,7,6022,1,A,Silver,40056
Male,Urban,High School,2L-5L,1,0,5183,More than 1,A,Platinum,67584
Female,Urban,High School,More than 10L,0,7,6349,1,A,Silver,35268
Male,Rural,Bachelor,More than 10L,1,7,0,More than 1,A,Gold,33756
Male,Urban,Bachelor,More than 10L,1,5,5187,1,A,Platinum,44964
Female,Rural,High School,5L-10L,0,6,2519,More than 1,C,Platinum,139980
Male,Urban,Bachelor,5L-10L,1,6,6406,More than 1,A,Silver,62664
Female,Rural,High School,2L-5L,0,8,0,1,B,Gold,50232
Female,Urban,High School,2L-5L,0,6,3658,More than 1,B,Platinum,63900
Female,Urban,Bachelor,5L-10L,1,2,6161,More than 1,A,Platinum,212916
Female,Urban,Bachelor,5L-10L,1,8,5253,More than 1,A,Silver,65916
Female,Urban,High School,5L-10L,0,7,0,More than 1,A,Platinum,154308
Female,Urban,Bachelor,5L-10L,1,4,6938,More than 1,B,Silver,193512
Male,Rural,Others,2L-5L,0,4,3370,More than 1,B,Gold,178380
Male,Rural,Bachelor,5L-10L,0,5,0,1,B,Platinum,35400
Male,Urban,High School,More than 10L,1,4,6576,More than 1,A,Silver,70332
Male,Urban,Bachelor,More than 10L,1,0,5979,More than 1,B,Silver,64896
Male,Urban,Others,5L-10L,1,7,2965,1,C,Gold,32160
Male,Urban,Bachelor,5L-10L,1,7,7639,More than 1,A,Platinum,108648
Male,Urban,Bachelor,More than 10L,1,1,0,1,C,Gold,38388
Female,Rural,High School,2L-5L,1,3,3742,1,A,Platinum,55344
Female,Rural,High School,2L-5L,1,8,0,More than 1,B,Silver,97872
Male,Urban,High School,5L-10L,0,7,3710,More than 1,A,Platinum,94968
Male,Rural,Bachelor,5L-10L,1,6,3036,1,B,Silver,64416
Male,Rural,High School,5L-10L,1,6,0,More than 1,C,Gold,91920
Male,Urban,Bachelor,More than 10L,0,2,4258,More than 1,A,Platinum,259296
Female,Rural,High School,5L-10L,1,6,0,1,A,Silver,65040
Female,Urban,Bachelor,2L-5L,1,4,6150,1,C,Gold,134628
Male,Urban,High School,5L-10L,1,6,4991,More than 1,A,Platinum,63636
Male,Rural,Bachelor,More than 10L,1,7,4334,More than 1,A,Platinum,102300
Female,Urban,Bachelor,5L-10L,0,0,3628,1,A,Platinum,34296
Female,Urban,Bachelor,5L-10L,0,4,8209,1,B,Platinum,49560
Male,Urban,High School,5L-10L,0,2,7111,More than 1,A,Platinum,111876
Female,Urban,High School,5L-10L,1,5,2723,More than 1,A,Gold,62016
Female,Urban,High School,5L-10L,1,8,9182,More than 1,A,Platinum,63108
Male,Urban,Bachelor,More than 10L,1,0,2124,1,A,Silver,63276
Male,Urban,Bachelor,2L-5L,1,4,3334,More than 1,A,Platinum,61092
Male,Rural,Bachelor,5L-10L,0,5,0,1,B,Silver,44856
Male,Urban,High School,5L-10L,1,2,6308,More than 1,A,Platinum,262524
Female,Rural,High School,More than 10L,0,5,0,More than 1,B,Platinum,71616
Female,Urban,Others,5L-10L,1,5,0,1,A,Platinum,32184
Female,Urban,Bachelor,5L-10L,1,1,6156,1,A,Silver,31632
Male,Urban,Bachelor,5L-10L,1,5,0,1,A,Platinum,55956
Male,Urban,High School,2L-5L,1,1,7585,1,A,Silver,40128
Male,Rural,High School,5L-10L,0,6,3938,More than 1,B,Platinum,99972
Male,Urban,Bachelor,5L-10L,1,6,3750,1,B,Platinum,32244
Male,Rural,High School,5L-10L,1,4,0,More than 1,A,Platinum,77424
Female,Rural,High School,5L-10L,1,2,0,More than 1,A,Platinum,72828
Female,Urban,Bachelor,2L-5L,0,6,2642,More than 1,A,Platinum,71220
Female,Urban,Bachelor,5L-10L,0,8,3969,More than 1,B,Silver,59724
Male,Urban,Bachelor,More than 10L,1,6,6803,1,A,Platinum,35328
Male,Urban,High School,5L-10L,1,3,4228,More than 1,A,Platinum,442788
Female,Rural,Bachelor,2L-5L,0,6,0,More than 1,B,Silver,66252
Male,Urban,High School,5L-10L,1,7,6205,1,A,Platinum,60372
Female,Urban,High School,5L-10L,1,2,7527,1,A,Platinum,48996
Male,Urban,High School,2L-5L,0,0,3986,1,C,Platinum,48492
Male,Urban,Bachelor,5L-10L,1,8,8963,More than 1,A,Platinum,67044
Male,Urban,Bachelor,2L-5L,0,7,10429,More than 1,A,Platinum,65976
Male,Urban,High School,5L-10L,1,5,12495,More than 1,A,Gold,99768
Female,Urban,Others,5L-10L,0,1,0,1,A,Gold,34404
Male,Urban,Bachelor,2L-5L,1,3,4081,More than 1,A,Gold,140508
Female,Urban,Bachelor,More than 10L,0,6,3065,More than 1,A,Platinum,114144
Male,Rural,Bachelor,5L-10L,1,6,2779,1,B,Gold,72792
Male,Urban,High School,2L-5L,0,7,5301,1,A,Platinum,32544
Male,Urban,High School,More than 10L,1,4,5639,More than 1,A,Gold,93648
Female,Rural,Bachelor,More than 10L,1,6,0,More than 1,A,Silver,70488
Female,Urban,Bachelor,5L-10L,0,7,8315,More than 1,A,Platinum,62988
Male,Urban,Bachelor,5L-10L,0,7,5774,More than 1,A,Gold,66372
Female,Urban,High School,2L-5L,1,6,3931,More than 1,A,Platinum,104064
Male,Urban,Bachelor,More than 10L,1,8,5235,More than 1,B,Silver,59952
Female,Rural,High School,5L-10L,0,5,2394,More than 1,A,Platinum,72516
Male,Urban,High School,5L-10L,1,2,0,1,B,Silver,32544
Male,Urban,High School,5L-10L,1,0,6139,1,C,Gold,56496
Male,Urban,High School,5L-10L,1,6,5821,1,A,Gold,33288
Female,Rural,Bachelor,5L-10L,1,5,0,More than 1,A,Platinum,72060
Male,Rural,Bachelor,5L-10L,0,4,0,1,A,Platinum,53340
Male,Urban,High School,5L-10L,0,7,0,More than 1,C,Silver,60600
Male,Urban,High School,More than 10L,1,7,6214,More than 1,C,Platinum,62724
Female,Urban,Bachelor,5L-10L,0,7,2943,More than 1,A,Platinum,321900
Female,Urban,Bachelor,2L-5L,1,6,0,1,B,Silver,67980
Female,Rural,High School,5L-10L,1,4,0,More than 1,C,Silver,76500
Male,Urban,High School,5L-10L,0,6,9623,More than 1,C,Platinum,67356
Female,Urban,Bachelor,5L-10L,0,0,8872,More than 1,A,Gold,59196
Female,Urban,Bachelor,5L-10L,1,6,7009,1,C,Platinum,31428
Female,Rural,High School,5L-10L,1,1,2258,More than 1,B,Gold,102444
Male,Urban,High School,2L-5L,1,1,5371,More than 1,A,Platinum,206676
Female,Urban,Bachelor,5L-10L,1,3,0,1,A,Platinum,31776
Female,Urban,Bachelor,2L-5L,0,1,3863,1,A,Gold,59700
Male,Urban,High School,2L-5L,1,4,9239,More than 1,B,Platinum,75444
Male,Urban,High School,5L-10L,0,3,2486,More than 1,A,Platinum,62340
Male,Urban,High School,5L-10L,1,0,5175,1,A,Gold,63504
Female,Urban,Bachelor,More than 10L,0,6,0,More than 1,A,Platinum,100140
Female,Rural,Bachelor,5L-10L,1,5,0,1,A,Silver,34992
Male,Urban,High School,5L-10L,1,2,4173,1,A,Platinum,46464
Female,Urban,Bachelor,5L-10L,1,7,4294,More than 1,A,Platinum,61200
Male,Urban,Bachelor,5L-10L,1,2,0,More than 1,B,Platinum,69276
Male,Rural,Bachelor,5L-10L,1,5,0,More than 1,A,Platinum,330204
Male,Urban,Others,2L-5L,0,8,4127,More than 1,A,Platinum,65976
Male,Urban,Bachelor,2L-5L,1,4,9609,More than 1,A,Platinum,71364
Male,Urban,High School,5L-10L,1,5,5164,1,A,Gold,34788
Female,Urban,High School,<=2L,1,5,7647,More than 1,A,Platinum,71232
Female,Urban,High School,5L-10L,0,3,8439,More than 1,A,Gold,118452
Female,Rural,High School,2L-5L,1,0,0,1,C,Platinum,130440
Male,Rural,High School,2L-5L,1,4,2265,More than 1,A,Platinum,137028
Female,Rural,Bachelor,5L-10L,0,8,0,More than 1,B,Gold,70968
Male,Rural,Bachelor,5L-10L,0,6,2317,1,C,Gold,68868
Female,Rural,Bachelor,5L-10L,1,8,3469,More than 1,B,Silver,60492
Male,Urban,Others,2L-5L,0,6,3730,More than 1,A,Platinum,65472
Male,Urban,Others,2L-5L,1,6,6368,1,C,Gold,33252
Male,Urban,High School,2L-5L,0,1,12370,More than 1,C,Gold,291456
Male,Urban,Bachelor,5L-10L,1,4,2284,More than 1,A,Silver,71004
Female,Urban,High School,2L-5L,1,3,3917,1,A,Gold,62232
Female,Rural,High School,2L-5L,1,6,0,1,B,Gold,33120
Male,Urban,Bachelor,5L-10L,0,0,8900,More than 1,A,Platinum,94764
Female,Rural,Bachelor,2L-5L,0,7,7648,More than 1,A,Platinum,172896
Male,Rural,Bachelor,5L-10L,1,5,3377,1,C,Platinum,33036
Female,Urban,Bachelor,2L-5L,1,1,0,More than 1,A,Silver,51180
Male,Urban,High School,5L-10L,1,8,4028,More than 1,A,Platinum,46944
Male,Rural,High School,2L-5L,0,6,3757,More than 1,B,Platinum,69204
Male,Urban,Bachelor,5L-10L,1,6,6982,More than 1,B,Platinum,186456
Female,Rural,Bachelor,5L-10L,0,5,0,More than 1,B,Platinum,69660
Male,Urban,High School,5L-10L,0,6,11446,More than 1,A,Platinum,65940
Male,Urban,Bachelor,2L-5L,0,2,7211,More than 1,A,Platinum,68208
Male,Urban,Bachelor,More than 10L,1,3,6253,1,A,Gold,67692
Female,Rural,High School,5L-10L,1,5,3218,More than 1,A,Platinum,95496
Male,Urban,Bachelor,More than 10L,1,1,7421,More than 1,B,Silver,146664
Female,Urban,High School,5L-10L,0,4,5002,More than 1,A,Platinum,61812
Male,Urban,High School,2L-5L,1,5,7121,More than 1,A,Gold,175224
Male,Urban,High School,5L-10L,1,6,6698,More than 1,A,Gold,97260
Female,Urban,High School,More than 10L,1,3,4889,More than 1,A,Silver,325008
Female,Urban,High School,5L-10L,1,7,3886,1,B,Platinum,38076
Female,Urban,High School,2L-5L,1,7,5863,More than 1,A,Gold,64728
Male,Rural,High School,More than 10L,0,3,5979,More than 1,A,Gold,63300
Male,Rural,High School,5L-10L,1,4,3589,1,A,Platinum,53100
Male,Rural,Bachelor,2L-5L,1,5,5213,More than 1,A,Platinum,70716
Male,Urban,High School,5L-10L,0,8,7316,More than 1,A,Platinum,92556
Male,Urban,High School,5L-10L,1,5,6274,More than 1,A,Platinum,65796
Female,Urban,Bachelor,5L-10L,1,5,2638,1,A,Silver,61644
Female,Urban,High School,5L-10L,0,6,5901,1,A,Gold,35448
Male,Urban,High School,5L-10L,1,0,2336,More than 1,A,Platinum,53952
Male,Rural,High School,2L-5L,0,6,0,More than 1,B,Platinum,64716
Male,Urban,High School,5L-10L,1,5,3976,More than 1,A,Platinum,139272
Female,Urban,High School,5L-10L,0,4,4163,1,A,Silver,33288
Female,Urban,High School,5L-10L,1,1,7722,1,A,Gold,37620
Male,Urban,High School,5L-10L,1,6,6611,More than 1,C,Silver,197052
Female,Urban,Bachelor,<=2L,1,6,7024,1,A,Platinum,34356
Male,Rural,High School,5L-10L,0,7,4165,More than 1,A,Platinum,31848
Male,Rural,Bachelor,5L-10L,0,3,0,More than 1,B,Platinum,98040
Male,Rural,High School,More than 10L,0,8,0,More than 1,B,Platinum,63276
Male,Urban,Bachelor,5L-10L,0,8,4009,More than 1,B,Gold,510720
Female,Urban,Bachelor,2L-5L,0,1,3942,More than 1,A,Platinum,66396
Male,Urban,High School,5L-10L,0,1,3815,1,A,Platinum,30444
Male,Urban,Bachelor,2L-5L,0,7,3131,1,B,Platinum,72216
Male,Urban,High School,5L-10L,1,2,6303,1,A,Platinum,30972
Female,Rural,Bachelor,More than 10L,1,7,0,More than 1,B,Platinum,65676
Male,Rural,Bachelor,More than 10L,1,2,3130,More than 1,C,Platinum,65232
Male,Urban,Bachelor,5L-10L,1,4,3776,More than 1,A,Platinum,126084
Male,Urban,High School,5L-10L,1,7,5459,1,C,Silver,71604
Female,Rural,Bachelor,More than 10L,0,8,0,More than 1,A,Gold,88152
Female,Urban,High School,5L-10L,0,8,7017,More than 1,A,Gold,181308
Male,Urban,Bachelor,2L-5L,0,1,17710,1,B,Silver,45972
Female,Urban,High School,5L-10L,1,7,3653,More than 1,A,Platinum,107676
Female,Urban,High School,More than 10L,1,7,4327,More than 1,A,Platinum,103704
Male,Urban,Bachelor,5L-10L,1,3,5809,More than 1,A,Silver,63660
Female,Urban,High School,2L-5L,0,5,4583,More than 1,A,Gold,271776
Male,Urban,High School,5L-10L,0,7,0,More than 1,B,Silver,430692
Female,Rural,Bachelor,5L-10L,1,5,4163,1,B,Silver,45000
